topoid,poigroup,poitype,poiname,poilabel,poilabeltype,poialtlabel,poisourcefeatureoid,accesscontrol,startdate,enddate,lastupdate,msoid,centroidid,shapeuuid,changetype,processstate,urbanity,cadid,createdate,modifieddate,lganame,councilname,abscode,ltocode,vgcode,wbcode
517332333,1,Embassy,CONSULATE-GENERAL OF PAPUA NEW GUINEA,CONSULATE-GENERAL OF PAPUA NEW GUINEA,NAMED,,8,1,20121219144222,30000101000000,20121219144358.366,147215,,ad61e217-9123-3aa2-b20c-4b25f5dfd75d,I,,U,,,,,,,,,
517332357,1,Embassy,CONSULATE-GENERAL OF THE REPUBLIC OF PERU,CONSULATE-GENERAL OF THE REPUBLIC OF PERU,NAMED,,8,1,20121219144222,30000101000000,20121219144358.367,147216,,566c17f4-0d1e-3506-881c-2347fed73852,I,,U,,,,,,,,,
517332374,1,Embassy,CONSULATE-GENERAL OF THE PHILIPPINES,CONSULATE-GENERAL OF THE PHILIPPINES,NAMED,,8,1,20121219144222,30000101000000,20121219144358.368,147217,,506d3d35-059e-3bd8-96d6-3ed919884293,I,,U,,,,,,,,,
517332395,1,Embassy,TRADE INVESTMENT OFFICE PHILLIPINE CONSULATE,TRADE INVESTMENT OFFICE PHILLIPINE CONSULATE,NAMED,,8,1,20121219144222,30000101000000,20121219144358.369,147218,,57f94042-1f4a-3692-a340-14b718d2e296,I,,U,,,,,,,,,
517332403,1,Embassy,CONSULATE-GENERAL OF THE REPUBLIC OF POLAND,CONSULATE-GENERAL OF THE REPUBLIC OF POLAND,NAMED,,8,1,20121219144222,30000101000000,20121219144358.37,147219,,2ea9dd27-334d-3e8b-b944-7a8a7ab015ac,I,,U,,,,,,,,,
517332405,1,Embassy,CONSULATE-GENERAL OF PORTUGAL,CONSULATE-GENERAL OF PORTUGAL,NAMED,,8,1,20121219144222,30000101000000,20121219144358.371,147220,,fecaa640-78fc-3367-8045-5b7028e40ce1,I,,U,,,,,,,,,
517332406,1,Embassy,CONSULATE-GENERAL OF ROMANIA,CONSULATE-GENERAL OF ROMANIA,NAMED,,8,1,20121219144222,30000101000000,20121219144358.372,147221,,8f8818c7-92b4-3dad-8571-f9171ee7a0e5,I,,U,,,,,,,,,
517332407,1,Community Facility,CONSULATE-GENERAL OF THE RUSSIAN FEDERATION,CONSULATE-GENERAL OF THE RUSSIAN FEDERATION,NAMED,,162,1,20151002125614,30000101000000,20151002130113,196957,,fa7d3741-ed61-3e18-8a60-167b8cc62ad7,M,,U,,,,,,,,,
517332409,1,Embassy,CONSULATE-GENERAL OF THE REPUBLIC OF SERBIA,CONSULATE-GENERAL OF THE REPUBLIC OF SERBIA,NAMED,,8,1,20121219144222,30000101000000,20121219144358.374,147223,,d6bc3cb3-9739-3cb9-914c-3dc2da520ad2,I,,U,,,,,,,,,
517332413,1,Embassy,CONSULATE-GENERAL OF THE REPUBLIC OF SIERRA LEONE,CONSULATE-GENERAL OF THE REPUBLIC OF SIERRA LEONE,NAMED,,8,1,20121219144222,30000101000000,20121219144358.375,147224,,c312d5cf-3cbb-335b-accf-e88d32ad1d8a,I,,U,,,,,,,,,
517332420,1,Embassy,CONSULATE-GENERAL OF THE REPUBLIC OF SLOVENIA,CONSULATE-GENERAL OF THE REPUBLIC OF SLOVENIA,NAMED,,8,1,20121219144222,30000101000000,20121219144358.377,147226,,4f8a7e89-0a0a-3129-be1d-5777bd82702c,I,,U,,,,,,,,,
517332501,1,Embassy,CONSULATE-GENERAL OF SPAIN,CONSULATE-GENERAL OF SPAIN,NAMED,,8,1,20121219144222,30000101000000,20121219144358.379,147228,,2cea7acb-b2af-3501-a5fd-87b1d9459e86,I,,U,,,,,,,,,
517332503,1,Embassy,CONSULATE-GEN DEMOCRATIC SOCIALIST REP SRI LANKA,CONSULATE-GEN DEMOCRATIC SOCIALIST REP SRI LANKA,NAMED,,8,1,20121219144222,30000101000000,20121219144358.38,147229,,7584bd31-ccf4-3fd1-9b37-eab8c70ef07a,I,,U,,,,,,,,,
517332536,1,Embassy,ROYAL THAI CONSULATE-GENERAL,ROYAL THAI CONSULATE-GENERAL,NAMED,,8,1,20121219144222,30000101000000,20121219144358.384,147233,,02a64e9d-6b7a-3e17-9b7f-a5d7e0590c6c,I,,U,,,,,,,,,
517332537,1,Embassy,THAILAND BOARD OF INVESTMENT CONSULATE,THAILAND BOARD OF INVESTMENT CONSULATE,NAMED,,8,1,20121219144222,30000101000000,20121219144358.385,147234,,f6483918-8791-3b3a-ba18-da19b8df9a0e,I,,U,,,,,,,,,
517332538,1,Embassy,CONSULATE-GENERAL DEMOCRATIC REPUBLIC TIMOR LESTE,CONSULATE-GENERAL DEMOCRATIC REPUBLIC TIMOR LESTE,NAMED,,8,1,20121219144222,30000101000000,20121219144358.386,147235,,c5bd18d2-51e5-3951-8ab7-234c47a6492c,I,,U,,,,,,,,,
517332549,1,Embassy,CONSULATE OF THE REPUBLIC OF TUNISIA,CONSULATE OF THE REPUBLIC OF TUNISIA,NAMED,,8,1,20121219144222,30000101000000,20121219144358.388,147237,,3add2bcc-d54a-3a84-809f-76b804cd4c05,I,,U,,,,,,,,,
517332557,1,Embassy,CONSULATE-GENERAL OF THE REPUBLIC OF TURKEY,CONSULATE-GENERAL OF THE REPUBLIC OF TURKEY,NAMED,,8,1,20121219144222,30000101000000,20121219144358.389,147238,,b8321838-88fa-3245-b14f-691c9e3ac965,I,,U,,,,,,,,,
517332562,1,Embassy,CONSULATE OF THE REPUBLIC OF UGANDA,CONSULATE OF THE REPUBLIC OF UGANDA,NAMED,,8,1,20121219144222,30000101000000,20121219144358.391,147240,,b8239a76-adcb-3105-8a1d-26c1e6767ee3,I,,U,,,,,,,,,
517332589,1,Embassy,BRITISH CONSULATE-GENERAL,BRITISH CONSULATE-GENERAL,NAMED,,8,1,20121219144222,30000101000000,20121219144358.392,147241,,6454855a-7b12-39e9-9bed-a313ca87c8b7,I,,U,,,,,,,,,
517332592,1,Embassy,CONSULATE-GENERAL OF THE UNITED STATES OF AMERICA,CONSULATE-GENERAL OF THE UNITED STATES OF AMERICA,NAMED,,8,1,20121219144222,30000101000000,20121219144358.393,147242,,cc37bfc5-a07e-3c99-ae3c-a6d6614cd54b,I,,U,,,,,,,,,
517332612,1,Embassy,CONSULATE-GENERAL OF URUGUAY,CONSULATE-GENERAL OF URUGUAY,NAMED,,8,1,20121219144222,30000101000000,20121219144358.394,147243,,cb89db9b-16ea-3384-bcec-973bd611d947,I,,U,,,,,,,,,
517332630,1,Embassy,CONSULATE-GENERAL SOCIALIST REPUBLIC OF VIETNAM,CONSULATE-GENERAL SOCIALIST REPUBLIC OF VIETNAM,NAMED,,8,1,20121219144222,30000101000000,20121219144358.396,147245,,3378d1a7-3301-3fa4-9ad8-967605599638,I,,U,,,,,,,,,
517335415,3,Park,ROSEBANK PARK,ROSEBANK PARK,NAMED,,61,1,20130108111316,30000101000000,20130108111427.173,147578,,a0230e9f-072b-3e19-a6de-5ae979178230,I,,U,,,,,,,,,
517341230,4,Transport Interchange,CIRCULAR QUAY BUS INTERCHANGE,CIRCULAR QUAY BUS INTERCHANGE,NAMED,,77,1,20130124084606,30000101000000,20130124084717.657,148080,,dc4d26c0-85a2-3408-bbc1-62686f9de811,I,,U,,,,,,,,,
517341268,4,Transport Interchange,RAILWAY SQUARE BUS INTERCHANGE,RAILWAY SQUARE BUS INTERCHANGE,NAMED,,77,1,20130124084606,30000101000000,20130124084717.658,148081,,dd68b9c0-7b93-37c7-a24c-562c1403c1be,I,,U,,,,,,,,,
517341271,4,Transport Interchange,EDDY AVENUE BUS INTERCHANGE,EDDY AVENUE BUS INTERCHANGE,NAMED,,77,1,20130124084606,30000101000000,20130124084717.659,148082,,4cfc17b8-8d72-3179-bc7e-fbd3602df933,I,,U,,,,,,,,,
517341292,4,Transport Interchange,EDGECLIFF BUS INTERCHANGE,EDGECLIFF BUS INTERCHANGE,NAMED,,77,1,20130124084606,30000101000000,20130124084717.663,148086,,fecb1aa4-854d-359a-9b26-fec6d3fbe2df,I,,U,,,,,,,,,
517341343,4,Transport Interchange,GREEN SQUARE BUS INTERCHANGE,GREEN SQUARE BUS INTERCHANGE,NAMED,,77,1,20130124084606,30000101000000,20130124084717.672,148095,,de9bb0c7-1647-3d7e-8679-3cf3ada9525c,I,,U,,,,,,,,,
517341363,4,Transport Interchange,KINGS CROSS BUS INTERCHANGE,KINGS CROSS BUS INTERCHANGE,NAMED,,77,1,20130124084606,30000101000000,20130124084717.674,148098,,cdc93509-049b-32bb-bce2-0d9639c3b379,I,,U,,,,,,,,,
517341582,4,Transport Interchange,MARTIN PLACE BUS INTERCHANGE,MARTIN PLACE BUS INTERCHANGE,NAMED,,77,1,20130124084606,30000101000000,20130124084717.681,148107,,fd6aa140-9106-3843-b263-a8bc1bb46573,I,,U,,,,,,,,,
517341614,4,Transport Interchange,MUSEUM BUS TERMINAL,MUSEUM BUS TERMINAL,NAMED,,77,1,20130124084606,30000101000000,20130124084717.686,148112,,10a9c870-70e1-350d-952b-9d22d8fa5b1e,I,,U,,,,,,,,,
517341635,4,Transport Interchange,REDFERN BUS INTERCHANGE,REDFERN BUS INTERCHANGE,NAMED,,77,1,20130617141621,30000101000000,20130617141813.902,153579,,d11decae-2e83-3441-a315-6c63935edd14,M,,U,,,,,,,,,
517341645,4,Transport Interchange,ST JAMES BUS INTERCHANGE,ST JAMES BUS INTERCHANGE,NAMED,,77,1,20130124084606,30000101000000,20130124084717.701,148128,,ee9151ea-3f9b-3938-b141-423d49a2301a,I,,U,,,,,,,,,
517341657,4,Transport Interchange,TOWN HALL BUS INTERCHANGE,TOWN HALL BUS INTERCHANGE,NAMED,,77,1,20130124084606,30000101000000,20130124084717.706,148134,,44c7c76b-5752-3a3c-860f-6957a6c672af,I,,U,,,,,,,,,
517341675,4,Transport Interchange,WYNYARD BUS INTERCHANGE,WYNYARD BUS INTERCHANGE,NAMED,,77,1,20130124084606,30000101000000,20130124084717.715,148144,,76776a73-b73b-3585-b9fc-12d5ea01d94e,I,,U,,,,,,,,,
517398638,4,Wharf,BEULAH STREET WHARF,BEULAH STREET WHARF,NAMED,,73,1,20130513092612,30000101000000,20130513092931.444,152437,,f60feca5-9b5e-30b7-9a9f-3d55f7096e7d,I,,S,,,,,,,,,
517398917,4,Wharf,DARLING ISLAND WHARF,DARLING ISLAND WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.482,158021,,71f7d0f7-8e7c-304c-9be9-323dd07f65fe,M,,S,,,,,,,,,
517398918,4,Wharf,DARLING ISLAND WHARF,DARLING ISLAND WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.484,158022,,df6fea96-074a-3946-ab86-6fac02962531,M,,S,,,,,,,,,
517398921,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.486,158023,,a246f729-dff6-3a6d-befd-b53c6a966403,M,,S,,,,,,,,,
517398922,4,Marina,PYRMONT BAY MARINA,PYRMONT BAY MARINA,NAMED,,75,1,20130513092612,30000101000000,20130513092931.444,152981,,e0a35478-9aa8-3d9d-aa3a-30d0fdba384b,I,,S,,,,,,,,,
517398923,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.488,158024,,d1764a21-ced2-369e-bd2a-280aac510d2e,M,,S,,,,,,,,,
517398924,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.49,158025,,443ca75f-60bb-3563-ad74-23eb7aaedeb8,M,,S,,,,,,,,,
517398925,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.492,158026,,66523909-511d-3451-b09d-dc6d0ac1d590,M,,S,,,,,,,,,
517398927,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.494,158027,,b690bed6-4946-307b-9f4f-4d5b93a0792c,M,,S,,,,,,,,,
517398928,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.496,158028,,6fb29da3-f58f-3d5c-9d0a-e35dd1ea9c0a,M,,S,,,,,,,,,
517398929,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.498,158029,,d3d855d8-12c1-36c7-b003-952666dfe24b,M,,S,,,,,,,,,
517398930,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.5,158030,,42ec3047-65bd-3359-828a-520a3953012e,M,,S,,,,,,,,,
517398931,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.502,158031,,daea85d7-71b8-39a9-9263-35de6046afb3,M,,S,,,,,,,,,
517398932,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.504,158032,,523ace21-099f-310a-aaa6-5fa89d65ef52,M,,S,,,,,,,,,
517398933,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.506,158033,,31ac8c07-6f1d-3188-94f3-451b88665ee3,M,,S,,,,,,,,,
517398934,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.508,158034,,7eb7fa40-a531-3a04-b7bd-f483d593e35c,M,,S,,,,,,,,,
517398935,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.51,158035,,d9c52c61-9ecd-35dd-9571-6d3719c8ad1d,M,,S,,,,,,,,,
517398936,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.512,158036,,5bf60fd0-c69b-3006-a075-f3faaa129ac1,M,,S,,,,,,,,,
517398937,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.514,158037,,cca121c4-208a-31a0-96d9-803a3f606a5e,M,,S,,,,,,,,,
517398938,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.516,158038,,ee369f27-7f8f-3674-9747-f8986aece33f,M,,S,,,,,,,,,
517398939,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.518,158039,,e1a5fd8a-ecfb-3fc5-9899-9ec50f4ba2bd,M,,S,,,,,,,,,
517398940,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.52,158040,,9b1d48d6-1b25-32a1-93d0-dce282031048,M,,S,,,,,,,,,
517398941,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.522,158041,,5ea9fddb-2202-3dd5-89e0-3ef13b08d9f7,M,,S,,,,,,,,,
517398942,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.524,158042,,60b8147c-60e3-3299-abb2-14838a5b10cc,M,,S,,,,,,,,,
517398943,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.526,158043,,19e61518-4add-3235-8452-612ce69592a8,M,,S,,,,,,,,,
517398944,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.528,158044,,ab7616b6-6b66-3dd5-932e-368820fe9449,M,,S,,,,,,,,,
517398966,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.53,158045,,bef6ec80-2d07-3105-a2e6-4ba5375610fc,M,,S,,,,,,,,,
517398968,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.532,158046,,a23aa695-bcb5-30c5-bfb6-07902ad3f48a,M,,S,,,,,,,,,
517398969,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.534,158047,,5b48071f-fe7b-3020-92ef-507dfe91390b,M,,S,,,,,,,,,
517398970,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.536,158048,,7cf1caac-6f89-3bc5-85c3-23d9c32675b9,M,,S,,,,,,,,,
517398971,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.538,158049,,559efa83-a5ee-3de8-922c-ececc560c968,M,,S,,,,,,,,,
517398972,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.54,158050,,5dc2742f-63bd-3933-969a-d8b2fc186ea7,M,,S,,,,,,,,,
517398990,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.542,158051,,af817268-faf4-3b58-9db4-e46aac5ccc7c,M,,S,,,,,,,,,
517398991,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.544,158052,,8cf13157-6ee4-3105-a5fd-c3a7068dcf13,M,,S,,,,,,,,,
517398992,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.546,158053,,4e6fd8e0-bef5-37e3-8697-b3a797607bbc,M,,S,,,,,,,,,
517398993,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.548,158054,,781077d9-8ef8-3648-9282-65d1462a4d9a,M,,S,,,,,,,,,
517398994,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.55,158055,,e4db5759-43ba-3b84-828d-46c073d10334,M,,S,,,,,,,,,
517398995,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.552,158056,,46b47883-df5e-3e39-9169-a7096540f3e3,M,,S,,,,,,,,,
517398997,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.554,158057,,4b1cf1ff-60db-3691-bb5c-31049b9f2c76,M,,S,,,,,,,,,
517398998,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.556,158058,,af5defb9-c194-385d-9b6f-e8b8cd67f915,M,,S,,,,,,,,,
517398999,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.558,158059,,138983ac-b83a-3d9f-b060-cc5c63e29f6b,M,,S,,,,,,,,,
517399000,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.56,158060,,39d236d7-d60b-3ddc-809f-dd5c04233119,M,,S,,,,,,,,,
517399001,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.562,158061,,b6f95128-2420-36b1-bee9-4d06d8fd8325,M,,S,,,,,,,,,
517399002,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.564,158062,,876e0fc5-2734-313d-a58a-0a46956555cc,M,,S,,,,,,,,,
517399003,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.566,158063,,d8467f3c-cd09-3da9-93a6-f51f6ea1cbc4,M,,S,,,,,,,,,
517399004,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.568,158064,,f7d52eb7-6f81-3d9b-a941-1c646651f25c,M,,S,,,,,,,,,
517399005,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.57,158065,,467959de-2121-380e-889b-d0804b060410,M,,S,,,,,,,,,
517399006,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.572,158066,,e7a1975c-700b-3595-a2f0-3142d5986107,M,,S,,,,,,,,,
517399007,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.574,158067,,01de13d5-270d-391c-abc9-93f790985c39,M,,S,,,,,,,,,
517399008,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.576,158068,,13da9e19-3901-3646-b3bb-ab1babec97ae,M,,S,,,,,,,,,
517399009,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.578,158069,,077b519f-f0af-3fa8-8a6e-2a181e9bf6c1,M,,S,,,,,,,,,
517399010,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.58,158070,,318e0041-de51-35fb-b316-c0d35505bd3a,M,,S,,,,,,,,,
517399011,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.582,158071,,0fed6f02-d19e-3154-8f77-e4360fe6c60b,M,,S,,,,,,,,,
517399012,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.584,158072,,a92cda45-f37e-338f-8378-99afe276dcb4,M,,S,,,,,,,,,
517399035,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152141,,feb21332-9af8-317c-af10-9b9638642261,I,,U,,,,,,,,,
517399036,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152142,,00aa7a92-196c-33bc-b4e9-90c835d1ca4e,I,,U,,,,,,,,,
517399064,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.586,158073,,d4edc4cd-bffc-318e-8b54-7074d434f5aa,M,,S,,,,,,,,,
517399066,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.588,158074,,8bc292b9-5374-33a9-857b-7e4d666cee62,M,,S,,,,,,,,,
517399067,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.59,158075,,d2901c0b-0558-3659-8ce3-f8bb75927ece,M,,S,,,,,,,,,
517399068,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.592,158076,,72e02142-2f1d-3810-b8d0-4b549f903711,M,,S,,,,,,,,,
517399069,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.594,158077,,3179a545-f8d8-3ed0-984a-836a0cbb2b46,M,,S,,,,,,,,,
517399070,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.596,158078,,7c88f881-0265-34a7-815a-2a6cc731b7f4,M,,S,,,,,,,,,
517399086,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.6,158080,,d9e767ba-d320-373b-a63a-91c6119ff883,M,,S,,,,,,,,,
517399087,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152153,,2494566b-4138-358b-8eac-d2d119d97915,I,,U,,,,,,,,,
517399088,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152154,,08e5f9bd-a806-31e8-b1fc-506f7be66faa,I,,U,,,,,,,,,
517399147,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152441,,ad7956a8-589d-3ae9-a69b-c9ac378fa6fc,I,,U,,,,,,,,,
517399150,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152443,,3cb2eaa7-847a-3cb3-96ee-701955033185,I,,U,,,,,,,,,
517399151,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152444,,764deb69-a677-3a0e-a9b5-d67de77b7ebd,I,,U,,,,,,,,,
517399152,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152445,,14cb1482-1c25-35aa-965f-d551550c4e48,I,,U,,,,,,,,,
517399153,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152446,,eb771a60-49b4-3cff-8b55-866f5305745a,I,,U,,,,,,,,,
517399155,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152447,,17f0b0ce-3e5a-383e-a632-ea7dcefc8fc5,I,,U,,,,,,,,,
517399156,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152448,,42fd3b51-5c0b-3761-9bd3-080a8861c3c6,I,,U,,,,,,,,,
517399157,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152449,,bd6abe32-c286-3fc8-9cdd-2052f63ffdbe,I,,U,,,,,,,,,
517399158,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152450,,f2456dac-a0dd-3fff-9447-bd4f6d787d3f,I,,U,,,,,,,,,
517399159,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152451,,e26f03f6-caf7-3ed5-8fdc-e1cf27078ca4,I,,U,,,,,,,,,
517399160,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152452,,1a8ff0d2-ff8d-3f81-9ff5-fbfa089ad436,I,,U,,,,,,,,,
517399167,4,Wharf,COCKLE BAY WHARF,COCKLE BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.64,158093,,7793b8f9-8e1f-3f4b-923b-880e0cb87518,M,,U,,,,,,,,,
517399168,4,Wharf,COCKLE BAY WHARF,COCKLE BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.642,158094,,7e2c4f6b-eaa2-3345-890b-8529bbdb60c0,M,,U,,,,,,,,,
517399169,4,Wharf,COCKLE BAY WHARF,COCKLE BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.644,158095,,6a9608f2-e586-38f7-81c6-b7e57b0c0d2a,M,,U,,,,,,,,,
517399170,4,Wharf,COCKLE BAY WHARF,COCKLE BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.646,158096,,84e6a6be-8d11-3d31-a606-23c7c2d05f28,M,,U,,,,,,,,,
517399171,4,Wharf,COCKLE BAY WHARF,COCKLE BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.648,158097,,1de39a2c-7602-3e69-afd0-c3617f3af108,M,,U,,,,,,,,,
517399172,4,Wharf,COCKLE BAY WHARF,COCKLE BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.65,158098,,3c42ac8c-b987-3063-9e06-4c5d62b2fb6c,M,,U,,,,,,,,,
517399173,4,Wharf,COCKLE BAY WHARF,COCKLE BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.652,158099,,3d7f8ca9-65f7-3774-877d-2e77ecd6dab4,M,,U,,,,,,,,,
517399174,4,Wharf,COCKLE BAY WHARF,COCKLE BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131633.654,158100,,3199b034-cda1-31c4-9326-e4bb116241a0,M,,U,,,,,,,,,
